"QK1008260001","4A03","17266","8C09B7B41683ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","17267","8C09B7B41684ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","100510L20/","8C09B7B4168CED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","ZB100531L18","8C09B7B4168EED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","ZB100531L22","8C09B7B41690ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","17291","8C09B7B41691ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","17292","8C09B7B41692ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","17381","8C09B7B41506ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","17301","8C09B7B41507ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","16871","8C09B7B41508ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","ZB100125","8C09B7B41509ED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","16063","8C09B7B4150AED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
"QK1008260001","4A03","0909GG43-1","8C09B7B4150BED64E0403C0AB60D5E0B","2010-08-26 00:00:00","刘文",,"2010-08-26 09:25:24","4A030001",,,"0","1"
