"   ","MANU_ID","STACKING_REC_NUM","PICK_NUM","ORDER_NUM","COMPANY_CODE","READY_NUM","TRNP_MODE_CODE","CARRY_COMPANY_CODE","CARRY_COMPANY_NAME","N_STACKING_REC","WEIGHT_STRC","PRODUCT_DSCR","SHOPSIGN","DOMESTIC_EXPORT","STOREHOUSE_CODE","LADE_CODE","DLV_SPOT_CODE","PRIVATE_ROUTE_CODE","DLV_SPOT_NAME","CONSIGNEE_NUM","CONSIGNEE_NAME","SETTLE_USER_NUM","SETTLE_USER_NAME","QLT_DECIDE_CODE","VEHICLE_CODE","N_GRASS_PACK","DELIVERY_DATE_CHR","T_DELIVERY","DEPT","USER_ID","OPERATOR_NAME","PRODUCT_CODE_FB1","PRODUCT_CODE_FB2","PRODUCT_CODE_FB3","EXPENSE_STATUS","WEIGHT_THEO","WEIGHT_TYPE","STACKING_TYPE","CODE_ALL_THR_READY","STIN_STHS_CODE","TIME_RECEIVE","TIME_PROC","PROC_MARK","ERROR_TEXT1","ERROR_TEXT2","STACKING_PRINT_BATCH_ID","WS_FLAG","WS_DATE","SEG_NO","PROC_MARK_SEG","PRODUCT_ID","WPROVIDER_ID","INSERT_TIME","DOWNLOADFLAG","OPTFLAG","PRODUCT_ADRESS","SHOPSGIN","OWNER_NUM","DEPTID","TRANS_COMMISSION_SUBID","PAY_STYLE"
"1","BGSA","H61927255","1H61C310400","I2E0002475","DS","H611016146","11","","","1","7750","直发卷","SPHC","","H61","","","","","000425","上海宝钢钢材贸易有限公司","000425","上海宝钢钢材贸易有限公司","","沪  B-61513","1","20111231","2034","","","","","","","","0","0","CC","","","2011/12/31 21:24:34","2011/12/31 21:15:20","1","2.82*1654*C","C","","0","","00100","","TI15111202398","","2011/12/31 21:24:34","0","1","宝钢分公司2050热轧","","GM0","0101","",""
"2","BGSY","H06009782","1H06011250201","I0N0000050","DS","","11","","","3","76360","直发卷","Q345D","","H06","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪AP5016","1","20101125","2254","","","209525","","","","","0","0","","","","2010/11/26 0:36:01","2010/11/26 0:09:03","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/26 0:36:01","0","1","宝钢","","BB","0101","",""
"3","BGSY","H12016739","1H12011250201","I0N0000050","DS","","11","","","2","54560","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B48688","1","20101125","2303","","","209525","","","","","0","0","","","","2010/11/26 0:36:01","2010/11/26 0:09:03","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/26 0:36:01","0","1","宝钢","","BB","0101","",""
"4","BGSY","H07012365","1H07011240401","I0N0000050","DS","","11","","","3","74340","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B23512","1","20101124","2238","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:06","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"5","BGSY","H07012424","1H07011250401","I0N0000050","DS","","11","","","1","26960","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B48688","1","20101125","2312","","","209525","","","","","0","0","","","","2010/11/26 0:36:01","2010/11/26 0:09:03","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/26 0:36:01","0","1","宝钢","","BB","0101","",""
"6","BGSY","H12016708","1H12011240501","I0N0000050","DS","","11","","","3","79290","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4467","1","20101124","2256","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:06","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"7","BGSY","H07012366","1H07011240401","I0N0000050","DS","","11","","","2","51670","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4608","1","20101124","2301","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:06","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"8","BGSY","H06009764","1H06011240701","I0N0000050","DS","","11","","","2","50470","直发卷","Q345D","","H06","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪AP7785","1","20101124","2308","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:06","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"9","BGSY","H06009783","1H06011250201","I0N0000050","DS","","11","","","3","76600","直发卷","Q345D","","H06","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪AP7785","1","20101125","2317","","","209525","","","","","0","0","","","","2010/11/26 0:36:01","2010/11/26 0:09:03","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/26 0:36:01","0","1","宝钢","","BB","0101","",""
"10","BGSY","H07012367","1H07011240401","I0N0000050","DS","","11","","","2","51180","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4596","1","20101124","2311","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:09","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"11","BGSY","H07012368","1H07011240401","I0N0000050","DS","","11","","","2","51870","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B48688","1","20101124","2320","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:09","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"12","BGSY","H07012369","1H07011240401","I0N0000050","DS","","11","","","2","51530","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4577","1","20101124","2323","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:09","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"13","BGSY","H12016709","1H12011240501","I0N0000050","DS","","11","","","3","81770","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BG9048","1","20101124","2332","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:09","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"14","BGSY","H12016710","1H12011240501","I0N0000050","DS","","11","","","2","54840","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4618","1","20101124","2342","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:09","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"15","BGSY","H07012477","1H07011280201","I0N0000050","DS","","11","","","3","80310","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪B23512","1","20101128","1532","","","211888","","","","","0","0","","","","2010/11/28 16:05:04","2010/11/28 16:04:29","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/28 16:05:04","0","1","宝钢","","BB","0101","",""
"16","BGSY","H12016706","1H12011240501","I0N0000050","DS","","11","","","3","77090","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣鲁H7C226","1","20101124","2215","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:06","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"17","BGSY","H12016707","1H12011240501","I0N0000050","DS","","11","","","3","78100","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B92720","1","20101124","2234","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 11:35:50","2010/11/25 11:13:06","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 11:35:50","0","1","宝钢","","BB","0101","",""
"18","BGSY","H07012478","1H07011280201","I0N0000050","DS","","11","","","3","80010","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联鲁H7C226","1","20101128","1555","","","211888","","","","","0","0","","","","2010/11/28 17:35:04","2010/11/28 17:09:59","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/28 17:35:04","0","1","宝钢","","BB","0101","",""
"19","BGSY","H12016903","1H12011280601","I0N0000050","DS","","11","","","3","78910","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪BE4608","1","20101128","1607","","","211888","","","","","0","0","","","","2010/11/28 17:35:04","2010/11/28 17:09:59","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/28 17:35:04","0","1","宝钢","","BB","0101","",""
"20","BGSY","H12016904","1H12011280601","I0N0000050","DS","","11","","","3","79510","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪BE4618","1","20101128","1616","","","211888","","","","","0","0","","","","2010/11/28 17:35:04","2010/11/28 17:09:59","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/28 17:35:04","0","1","宝钢","","BB","0101","",""
"21","BGSY","H12016905","1H12011280601","I0N0000050","DS","","11","","","2","53270","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪B01920","1","20101128","1629","","","211888","","","","","0","0","","","","2010/11/28 17:35:04","2010/11/28 17:09:59","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/28 17:35:04","0","1","宝钢","","BB","0101","",""
"22","BGSY","H12016906","1H12011280601","I0N0000050","DS","","11","","","1","26310","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪B48651","1","20101128","1634","","","211888","","","","","0","0","","","","2010/11/28 17:35:04","2010/11/28 17:09:59","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/28 17:35:04","0","1","宝钢","","BB","0101","",""
"23","BGSY","H06009889","1H06011280501","I0N0000050","DS","","11","","","1","27360","直发卷","Q345D","","H06","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪B48651","1","20101128","1635","","","211888","","","","","0","0","","","","2010/11/28 17:35:04","2010/11/28 17:09:59","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/28 17:35:04","0","1","宝钢","","BB","0101","",""
"24","BGSY","H07012372","1H07011240401","I0N0000050","DS","","11","","","3","80020","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣鲁H7C226","1","20101125","0152","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 4:05:57","2010/11/25 3:51:17","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 4:05:57","0","1","宝钢","","BB","0101","",""
"25","BGSY","H12016716","1H12011240501","I0N0000050","DS","","11","","","1","27560","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B","1","20101125","0218","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 4:05:57","2010/11/25 3:51:17","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 4:05:57","0","1","宝钢","","BB","0101","",""
"26","BGSY","H07012373","1H07011240401","I0N0000050","DS","","11","","","2","54540","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4608","1","20101125","0236","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 4:05:57","2010/11/25 3:51:17","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 4:05:57","0","1","宝钢","","BB","0101","",""
"27","BGSY","H07012333","1H07011230401","I0N0000050","DS","","11","","","2","52940","直发卷","Q345D","","H07","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣鲁H7C226","1","20101123","2345","","","219840","","","","","0","0","","BGSYI10112400","","2010/11/24 2:06:13","2010/11/24 1:40:56","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 2:06:13","0","1","宝钢","","BB","0101","",""
"28","BGSY","H12016662","1H12011230401","I0N0000050","DS","","11","","","2","54480","直发卷","Q345D","","H12","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4618","1","20101123","2123","","","209525","","","","","0","0","","BGSYI10112400","","2010/11/24 13:06:08","2010/11/24 13:00:38","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 13:06:08","0","1","宝钢","","BB","0101","",""
"29","BGSY","H06009752","1H06011230301","I0N0000050","DS","","11","","","2","52930","直发卷","Q345D","","H06","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B92720","1","20101124","0149","","","219840","","","","","0","0","","BGSYI10112400","","2010/11/24 13:06:08","2010/11/24 13:00:43","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 13:06:08","0","1","宝钢","","BB","0101","",""
"30","BGSY","H12016674","1H12011230401","I0N0000050","DS","","11","","","2","54330","直发卷","Q345D","","H12","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4596","1","20101124","0010","","","219840","","","","","0","0","","BGSYI10112400","","2010/11/24 2:06:13","2010/11/24 1:40:56","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 2:06:13","0","1","宝钢","","BB","0101","",""
"31","BGSY","H06009750","1H06011230301","I0N0000050","DS","","11","","","2","53390","直发卷","Q345D","","H06","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B01920","1","20101124","0046","","","219840","","","","","0","0","","BGSYI10112400","","2010/11/24 2:06:13","2010/11/24 1:41:08","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 2:06:13","0","1","宝钢","","BB","0101","",""
"32","BGSY","H12016679","1H12011230401","I0N0000050","DS","","11","","","1","27140","直发卷","Q345D","","H12","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BG9048","1","20101124","0057","","","219840","","","","","0","0","","BGSYI10112400","","2010/11/24 2:06:13","2010/11/24 1:41:08","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 2:06:13","0","1","宝钢","","BB","0101","",""
"33","BGSY","H07012334","1H07011230401","I0N0000050","DS","","11","","","1","26070","直发卷","Q345D","","H07","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BG9048","1","20101124","0002","","","219840","","","","","0","0","","BGSYI10112400","","2010/11/24 2:06:13","2010/11/24 1:40:56","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 2:06:13","0","1","宝钢","","BB","0101","",""
"34","BGSY","H06009751","1H06011230301","I0N0000050","DS","","11","","","2","53490","直发卷","Q345D","","H06","","99999999","","","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4467","1","20101124","0129","","","219840","","","","","0","0","","","","2010/11/24 2:06:14","2010/11/24 2:07:50","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/24 2:06:14","0","1","宝钢","","BB","0101","",""
"35","BGSY","H07012371","1H07011240401","I0N0000050","DS","","11","","","3","78420","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4467","1","20101125","0140","","","219840","","","","","0","0","","BGSYI10112500","","2010/11/25 4:05:57","2010/11/25 3:51:17","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/25 4:05:57","0","1","宝钢","","BB","0101","",""
"36","BGSY","H07012601","1H07011301401","I0N0000050","DS","","11","","","1","26040","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪BE4596","1","20101201","1644","","","209525","","","","","0","0","","","","2010/12/1 17:04:25","2010/12/1 17:08:16","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/12/1 17:04:25","0","1","宝钢","","BB","0101","",""
"37","BGSY","H12017085","1H12011301301","I0N0000050","DS","","11","","","1","21750","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪BE4596","1","20101201","1645","","","209525","","","","","0","0","","","","2010/12/1 17:04:25","2010/12/1 17:08:21","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/12/1 17:04:25","0","1","宝钢","","BB","0101","",""
"38","BGSY","H12017023","1H12011300701","I0N0000050","DS","","11","","","3","80470","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BG9048","1","20101130","1614","","","219840","","","","","0","0","","","","2010/11/30 17:04:38","2010/11/30 17:07:14","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 17:04:38","0","1","宝钢","","BB","0101","",""
"39","BGSY","H07012560","1H07011300501","I0N0000050","DS","","11","","","3","76150","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪BE4618","1","20101130","1617","","","219840","","","","","0","0","","","","2010/11/30 17:04:38","2010/11/30 17:07:14","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 17:04:38","0","1","宝钢","","BB","0101","",""
"40","BGSY","H07012561","1H07011300501","I0N0000050","DS","","11","","","3","79950","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联鲁H7C226","1","20101130","1625","","","219840","","","","","0","0","","","","2010/11/30 17:04:38","2010/11/30 17:07:14","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 17:04:38","0","1","宝钢","","BB","0101","",""
"41","BGSY","H12017025","1H12011290401","I0N0000050","DS","","11","","","2","54590","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪B92720","1","20101130","1737","","","219840","","","","","0","0","","BGSYI10113000","","2010/11/30 20:34:42","2010/11/30 20:09:28","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 20:34:42","0","1","宝钢","","BB","0101","",""
"42","BGSY","H12017026","1H12011300701","I0N0000050","DS","","11","","","3","82030","直发卷","Q345D","","H12","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B48651","1","20101130","1742","","","219840","","","","","0","0","","BGSYI10113000","","2010/11/30 20:34:42","2010/11/30 20:09:28","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 20:34:42","0","1","宝钢","","BB","0101","",""
"43","BGSY","H07012569","1H07011300501","I0N0000050","DS","","11","","","1","26380","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪B23512","1","20101130","1817","","","219840","","","","","0","0","","BGSYI10113000","","2010/11/30 20:34:42","2010/11/30 20:09:28","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 20:34:42","0","1","宝钢","","BB","0101","",""
"44","BGSY","H07012570","1H07011291001","I0N0000050","DS","","11","","","2","52340","直发卷","Q345D","","H07","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","钢联沪B23512","1","20101130","1823","","","219840","","","","","0","0","","BGSYI10113000","","2010/11/30 20:34:42","2010/11/30 20:09:28","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 20:34:42","0","1","宝钢","","BB","0101","",""
"45","BGSY","H06009933","1H06011300701","I0N0000050","DS","","11","","","1","24630","直发卷","Q345D","","H06","","20000000","","上海地区","A14027","闵圣代江苏江桥","007297","上海宝钢宝山钢材贸易有限公司","","闵圣沪B92720","1","20101130","1659","","","219840","","","","","0","0","","","","2010/11/30 18:04:48","2010/11/30 18:05:34","1","8*1480*C","","","0","","00102","","TI15101100002","","2010/11/30 18:04:48","0","1","宝钢","","BB","0101","",""
"46","BGSW","5150117362","15151011203","A0IT000367","DS","","21","","","8","14790","不锈钢管坯","022Cr23Ni5Mo3N","","515","","","","","001779","上海宝钢浦东国际贸易有限公司","001779","上海宝钢浦东国际贸易有限公司","","","1","20110113","1513","","","025321","","","","","14806","0","C","","","2011/1/13 15:54:48","2011/1/13 16:08:20","1","65*65*6000","","","0","","00103","","BA12100900047","","2011/1/13 15:54:48","0","1","特殊钢分公司条钢厂","","PD","0101","",""
"47","BGSW","5130117971","15131011711","A1IT000002","DS","","21","","","7","19960","不锈钢管坯","304","","513","","","","","001779","上海宝钢浦东国际贸易有限公司","001779","上海宝钢浦东国际贸易有限公司","","","1","20110117","1522","","","429494","","","","","19974","0","C","","","2011/1/17 16:38:42","2011/1/17 16:17:12","1","65*65*6000","","","0","","00103","","BA12101100033","","2011/1/17 16:38:42","0","1","特殊钢分公司条钢厂","","PD","0101","",""
"48","BGSW","5100116995","15101011101","A0IT000421","DS","","21","","","30","53280","不锈钢钢坯","BT303F","","510","","","","","001779","上海宝钢浦东国际贸易有限公司","001779","上海宝钢浦东国际贸易有限公司","","","1","20110112","0945","","","402353","","","","","53241","0","C","","","2011/1/12 10:25:01","2011/1/12 10:17:07","1","160*160*8900","","","0","","00103","","BA11101100006","","2011/1/12 10:25:01","0","1","特殊钢分公司条钢厂","","PD","0101","",""
"49","BGSW","5170128086","15171022821","A1IT000109","DS","","21","","","2","18888","不锈钢管坯","304H","","517","","","","","001779","上海宝钢浦东国际贸易有限公司","001779","上海宝钢浦东国际贸易有限公司","","","1","20110301","1604","","","408106","","","","","18888","0","C","","","2011/3/1 16:29:35","2011/3/1 16:24:46","1","500*500*5800","","","0","","00103","","BA12110100068","","2011/3/1 16:29:35","0","1","特殊钢分公司条钢厂","","PD","0101","",""
"50","BGSW","5170133305","15171032204","A1IT000111","DS","","21","","","2","9034","不锈钢管坯","304L","","517","","","","","001779","上海宝钢浦东国际贸易有限公司","001779","上海宝钢浦东国际贸易有限公司","","","1","20110324","0924","","","408106","","","","","9034","0","C","","","2011/3/24 11:24:02","2011/3/24 11:20:17","1","390*390*9000","","","0","","00103","","BA12110100069","","2011/3/24 11:24:02","0","1","特殊钢分公司条钢厂","","PD","0101","",""
"51","BGSA","CZ_075591","1S985050000","B1I0000006","DS","S981000314","11","","","78","137420","热轧棒钢","GCr15","","S98","","","","","001779","上海宝钢浦东国际贸易有限公司","001779","上海宝钢浦东国际贸易有限公司","","","1","20110505","2108","","","","","","","","137156","0","CC","BGSAB11050600","","2011/5/6 14:14:33","2011/5/6 14:20:17","1","90*90*6000","","","0","","00103","","TB11110300001","","2011/5/6 14:14:33","0","1","宝钢分公司条钢厂","","PD","0101","",""
"52","BGSA","Y19099221","1Y195300200","T1E0003956","DS","Y191008061","21","","","5","8040","镀锡板卷","MR T-4CA","","Y19","","36360005","","福建漳州角美开发区7#区","002972","杭州中粮包装有限公司","000425","上海宝钢钢材贸易有限公司","","0","1","20110530","2000","","","","","","","","8280","1","CC","","","2011/5/30 21:01:31","2011/5/30 20:44:33","1","0.2*824*1036","","","0","","00100","","TL61110400044","","2011/5/30 21:01:31","0","1","宝钢","","GM0","0101","",""
"53","BGSA","Y19099222","1Y195300200","T1E0003956","DS","Y191008066","21","","","20","33567","镀锡板卷","MR T-4CA","","Y19","","36360005","","福建漳州角美开发区7#区","002972","杭州中粮包装有限公司","000425","上海宝钢钢材贸易有限公司","","0","1","20110530","2001","","","","","","","","34527","1","CC","","","2011/5/30 21:01:32","2011/5/30 20:44:33","1","0.2*824*1036","","","0","","00100","","TL61110400044","","2011/5/30 21:01:32","0","1","宝钢","","GM0","0101","",""
"54","BGSA","Y19099223","1Y195300200","T1E0003956","DS","Y191008052","21","","","13","20610","镀锡板卷","MR T-4CA","","Y19","","36360005","","福建漳州角美开发区7#区","002972","杭州中粮包装有限公司","000425","上海宝钢钢材贸易有限公司","","0","1","20110530","2003","","","","","","","","21234","1","CC","","","2011/5/30 21:01:32","2011/5/30 20:44:33","1","0.2*824*1036","","","0","","00100","","TL61110400044","","2011/5/30 21:01:32","0","1","宝钢","","GM0","0101","",""
"55","BGSA","Y19099397","1Y196020000","T1E0003956","DS","Y191008147","21","","","4","6178","镀锡板卷","MR T-4CA","","Y19","","36360005","","福建漳州角美开发区7#区","002972","杭州中粮包装有限公司","000425","上海宝钢钢材贸易有限公司","","0","1","20110602","1421","","","","","","","","6366","1","CC","BGSAT11060200","","2011/6/2 16:57:44","2011/6/2 17:18:11","1","0.2*824*1036","","","0","","00100","","TL61110400044","","2011/6/2 16:57:44","0","1","宝钢","","GM0","0101","",""
"56","BGSA","Y19099398","1Y196020000","T1E0003956","DS","Y191008236","21","","","4","6432","镀锡板卷","MR T-4CA","","Y19","","36360005","","福建漳州角美开发区7#区","002972","杭州中粮包装有限公司","000425","上海宝钢钢材贸易有限公司","","0","1","20110602","1422","","","","","","","","6624","1","CC","BGSAT11060200","","2011/6/2 16:57:44","2011/6/2 17:18:11","1","0.2*824*1036","","","0","","00100","","TL61110400044","","2011/6/2 16:57:44","0","1","宝钢","","GM0","0101","",""
"57","BGSA","Y19099399","1Y196020000","T1E0003956","DS","Y191008235","21","","","20","32160","镀锡板卷","MR T-4CA","","Y19","","36360005","","福建漳州角美开发区7#区","002972","杭州中粮包装有限公司","000425","上海宝钢钢材贸易有限公司","","0","1","20110602","1423","","","","","","","","33120","1","CC","BGSAT11060200","","2011/6/2 16:57:44","2011/6/2 17:18:11","1","0.2*824*1036","","","0","","00100","","TL61110400044","","2011/6/2 16:57:44","0","1","宝钢","","GM0","0101","",""
